workerid,firstutterance,predicate,noun,response,nounclass,slide_number,class
3,,red,chair,0.26,furniture,4,color
3,ليست,huge,tomato,0.63,food,5,size
3,,yellow,carrot,0.48,food,6,color
3,ليس,bad,cheese,0.85,food,7,quality
3,ليست,round,apple,0.77,food,8,shape
3,,soft,couch,0.4,furniture,9,texture
3,ليست,blue,banana,0.63,food,10,color
3,ليس,new,cheese,0.38,food,11,age
3,,purple,tomato,0.59,food,12,color
3,,small,chair,0.41,furniture,13,size
3,,good,apple,0.61,food,14,quality
3,,hard,banana,0.9,food,15,texture
3,,big,cheese,0.67,food,16,size
3,ليست,green,fan,0.53,furniture,17,color
3,ليست,long,tomato,0.71,food,18,size
3,,smooth,apple,0.84,food,19,texture
3,,rotten,desk,0.19,furniture,20,age
3,ليست,fresh,carrot,0.44,food,21,age
3,,metal,carrot,0.25,food,22,material
3,ليست,brown,fan,0.69,furniture,23,color
3,,old,TV,0.62,furniture,24,age
3,,short,carrot,0.43,food,25,size
3,ليس,plastic,cheese,0.62,food,26,material
3,ليست,wooden,banana,0.44,food,27,material
4,ليست,small,apple,0.55,food,3,size
4,ليس,bad,desk,0.44,furniture,4,quality
4,ليست,plastic,carrot,0.59,food,5,material
4,,fresh,apple,0.35,food,6,age
4,,hard,desk,0.65,furniture,7,texture
4,ليس,purple,desk,0.28,furniture,8,color
4,ليست,short,apple,0.5,food,9,size
4,ليست,green,apple,0.65,food,10,color
4,,long,tomato,0.27,food,11,size
4,,yellow,fan,0.65,furniture,12,color
4,,rotten,TV,0.44,furniture,13,age
4,,square,TV,0.7,furniture,14,shape
4,ليس,round,chair,0.45,furniture,15,shape
4,,soft,couch,0.69,furniture,16,texture
4,ليس,wooden,chair,0.05,furniture,17,material
4,,blue,cheese,0.42,food,18,color
4,,smooth,carrot,0.58,food,19,texture
4,,metal,chair,0.38,furniture,20,material
4,ليست,good,banana,0.58,food,21,quality
4,ليس,big,desk,0.82,furniture,22,size
4,ليست,new,apple,0.43,food,23,age
4,,brown,cheese,0.75,food,24,color
4,ليس,red,cheese,0.46,food,25,color
4,ليست,old,couch,0.65,furniture,26,age
4,ليس,huge,TV,0.45,furniture,27,size
5,,fresh,fan,0.65,furniture,3,age
5,,old,carrot,0.35,food,4,age
5,ليست,rotten,banana,0.59,food,5,age
5,ليست,small,couch,0.7,furniture,6,size
5,,short,fan,1,furniture,7,size
5,ليست,huge,couch,0.16,furniture,8,size
5,ليست,square,fan,0.24,furniture,9,shape
5,ليست,long,banana,0.22,food,10,size
5,,bad,couch,0.47,furniture,11,quality
5,,metal,apple,0.33,food,12,material
5,ليست,blue,tomato,0.85,food,13,color
5,ليست,yellow,tomato,0.25,food,14,color
5,ليست,round,tomato,0.28,food,15,shape
5,,purple,carrot,0.88,food,16,color
5,ليست,green,tomato,0.79,food,17,color
5,,smooth,banana,0,food,18,texture
5,,hard,cheese,0,food,19,texture
5,ليست,plastic,apple,0.11,food,20,material
5,,big,desk,0.54,furniture,21,size
5,ليست,soft,carrot,0.49,food,22,texture
5,ليس,wooden,desk,0.83,furniture,23,material
5,ليس,new,cheese,0.95,food,24,age
5,,good,TV,0.69,furniture,25,quality
5,,red,fan,0.65,furniture,26,color
5,ليست,brown,couch,0.3,furniture,27,color
6,,green,cheese,0.53,food,3,color
6,ليست,wooden,apple,0.34,food,4,material
6,ليست,plastic,couch,0.6,furniture,5,material
6,,round,couch,0.43,furniture,6,shape
6,,short,tomato,0.14,food,7,size
6,,metal,TV,0.26,furniture,8,material
6,,blue,fan,0.01,furniture,9,color
6,ليست,rotten,fan,0.06,furniture,10,age
6,ليست,yellow,apple,0.19,food,11,color
6,ليس,hard,cheese,0.21,food,12,texture
6,ليست,brown,fan,0.9,furniture,13,color
6,ليست,fresh,tomato,0.9,food,14,age
6,ليست,soft,couch,0.76,furniture,15,texture
6,,bad,banana,0.41,food,16,quality
6,ليس,big,desk,0.56,furniture,17,size
6,ليست,square,tomato,0.42,food,18,shape
6,ليست,old,apple,0.32,food,19,age
6,ليس,small,cheese,0.46,food,20,size
6,,purple,TV,0.69,furniture,21,color
6,ليست,smooth,banana,0.39,food,22,texture
6,,new,carrot,0.7,food,23,age
6,,red,chair,0.49,furniture,24,color
6,ليست,long,apple,0.65,food,25,size
6,ليس,huge,cheese,0.32,food,26,size
6,,good,couch,0.59,furniture,27,quality
