workerid,firstutterance,predicate,noun,response,nounclass,slide_number,class
3,,bad,cheese,0.34,food,4,quality
3,,square,apple,0.71,food,5,shape
3,,long,fan,0.61,furniture,6,size
3,,hard,TV,0.76,furniture,7,texture
3,ليست,short,apple,0.33,food,8,size
3,ليس,brown,chair,0.74,furniture,9,color
3,ليس,metal,desk,0.75,furniture,10,material
3,,new,desk,0.63,furniture,11,age
3,,rotten,desk,0.54,furniture,12,age
3,ليست,wooden,banana,0.77,food,13,material
3,ليست,big,apple,0.7,food,14,size
3,ليس,yellow,TV,0.64,furniture,15,color
3,ليست,red,banana,0.8,food,16,color
3,ليس,fresh,cheese,0.81,food,17,age
3,ليست,good,couch,0.54,furniture,18,quality
3,ليس,blue,desk,0.81,furniture,19,color
3,,old,carrot,0.67,food,20,age
3,,green,banana,0.93,food,21,color
3,ليست,round,fan,0.65,furniture,22,shape
3,,smooth,fan,0.51,furniture,23,texture
3,,small,banana,0.28,food,24,size
3,,plastic,couch,0.77,furniture,25,material
3,ليست,huge,carrot,0.65,food,26,size
3,,purple,TV,0.61,furniture,27,color
4,ليس,brown,chair,0.42,furniture,3,color
4,,good,couch,0.37,furniture,4,quality
4,,big,carrot,0.42,food,5,size
4,,smooth,carrot,0.63,food,6,texture
4,ليست,hard,apple,0.34,food,7,texture
4,ليس,plastic,desk,0.56,furniture,8,material
4,,metal,TV,0.25,furniture,9,material
4,,square,tomato,0.6,food,10,shape
4,,red,TV,0.2,furniture,11,color
4,ليست,long,fan,0.56,furniture,12,size
4,,huge,cheese,0.35,food,13,size
4,,old,cheese,0.71,food,14,age
4,ليست,green,banana,0.43,food,15,color
4,,new,banana,0.26,food,16,age
4,ليست,purple,carrot,0.55,food,17,color
4,ليست,blue,tomato,0.43,food,18,color
4,ليست,short,carrot,0.6,food,19,size
4,,bad,fan,0.27,furniture,20,quality
4,ليس,small,chair,0.58,furniture,21,size
4,ليست,soft,tomato,0.29,food,22,texture
4,ليست,yellow,carrot,0.59,food,23,color
4,ليست,rotten,banana,0.31,food,24,age
4,ليس,round,TV,0.69,furniture,25,shape
4,,wooden,tomato,0.32,food,26,material
4,ليست,fresh,tomato,0.54,food,27,age
5,ليس,new,cheese,0.4,food,3,age
5,ليس,soft,cheese,0.45,food,4,texture
5,ليست,big,couch,0.54,furniture,5,size
5,ليس,blue,TV,0.51,furniture,6,color
5,,plastic,apple,0.5,food,7,material
5,ليست,smooth,apple,0.35,food,8,texture
5,ليست,fresh,carrot,0.53,food,9,age
5,ليست,old,apple,0.51,food,10,age
5,,brown,banana,0.54,food,11,color
5,ليس,red,desk,0.57,furniture,12,color
5,ليست,green,carrot,0.51,food,13,color
5,,huge,apple,0.59,food,14,size
5,ليس,small,TV,0.42,furniture,15,size
5,,bad,couch,0.67,furniture,16,quality
5,,metal,apple,0.29,food,17,material
5,,purple,desk,0.55,furniture,18,color
5,ليس,hard,desk,0.41,furniture,19,texture
5,,short,fan,0.29,furniture,20,size
5,,good,couch,0.59,furniture,21,quality
5,,long,fan,0.39,furniture,22,size
5,,yellow,carrot,0.58,food,23,color
5,ليس,square,desk,0.29,furniture,24,shape
5,ليس,rotten,cheese,0.47,food,25,age
5,,round,tomato,0.51,food,26,shape
5,ليس,wooden,cheese,0.3,food,27,material
6,,soft,TV,0.47,furniture,3,texture
6,ليست,wooden,banana,1,food,4,material
6,,long,tomato,1,food,5,size
6,,big,tomato,1,food,6,size
6,ليست,yellow,carrot,1,food,7,color
6,ليست,good,fan,1,furniture,8,quality
6,ليست,metal,carrot,1,food,9,material
6,,round,couch,1,furniture,10,shape
6,ليست,bad,fan,1,furniture,11,quality
6,ليس,purple,cheese,1,food,12,color
6,,fresh,couch,1,furniture,13,age
6,,rotten,cheese,1,food,14,age
6,,green,couch,1,furniture,15,color
6,,small,chair,1,furniture,16,size
6,ليس,huge,cheese,1,food,17,size
6,ليست,blue,banana,1,food,18,color
6,,old,apple,1,food,19,age
6,,brown,TV,1,furniture,20,color
6,ليست,short,fan,1,furniture,21,size
6,ليس,smooth,desk,1,furniture,22,texture
6,,new,tomato,1,food,23,age
6,ليست,hard,fan,1,furniture,24,texture
6,ليست,square,apple,1,food,25,shape
6,ليس,red,desk,1,furniture,26,color
6,ليست,plastic,banana,1,food,27,material
7,,round,cheese,0.04,food,3,shape
7,,old,apple,1,food,4,age
7,,wooden,chair,1,furniture,5,material
7,ليست,blue,couch,1,furniture,6,color
7,,huge,apple,1,food,7,size
7,ليست,short,tomato,1,food,8,size
7,,new,apple,0,food,9,age
7,ليست,green,couch,1,furniture,10,color
7,,small,chair,1,furniture,11,size
7,,plastic,carrot,1,food,12,material
7,ليست,purple,carrot,0.68,food,13,color
7,ليس,long,cheese,1,food,14,size
7,,red,banana,1,food,15,color
7,ليس,brown,desk,1,furniture,16,color
7,,fresh,fan,0.53,furniture,17,age
7,ليست,bad,couch,0.52,furniture,18,quality
7,,yellow,couch,1,furniture,19,color
7,,soft,couch,1,furniture,20,texture
7,,square,cheese,1,food,21,shape
7,,big,desk,1,furniture,22,size
7,ليست,hard,fan,0,furniture,23,texture
7,,rotten,desk,0,furniture,24,age
7,ليست,good,tomato,0,food,25,quality
7,,smooth,banana,0,food,26,texture
7,ليست,metal,banana,1,food,27,material
8,,soft,carrot,0.58,food,3,texture
8,,purple,couch,0.69,furniture,4,color
8,ليست,brown,banana,0.33,food,5,color
8,,good,banana,0.62,food,6,quality
8,ليست,new,banana,0.73,food,7,age
8,ليست,smooth,fan,0.27,furniture,8,texture
8,ليست,long,fan,0.58,furniture,9,size
8,ليست,green,apple,0.69,food,10,color
8,,fresh,chair,0.75,furniture,11,age
8,ليست,bad,apple,0.25,food,12,quality
8,ليست,blue,apple,0.59,food,13,color
8,ليست,hard,banana,0.43,food,14,texture
8,ليست,round,tomato,0.62,food,15,shape
8,ليست,wooden,carrot,0.36,food,16,material
8,ليست,red,carrot,0.65,food,17,color
8,,rotten,desk,0.63,furniture,18,age
8,,plastic,tomato,0.36,food,19,material
8,ليست,huge,banana,0.61,food,20,size
8,ليست,short,carrot,0.6,food,21,size
8,,old,banana,0.6,food,22,age
8,,small,banana,0.58,food,23,size
8,ليس,big,chair,0.59,furniture,24,size
8,ليس,metal,chair,0.65,furniture,25,material
8,ليست,square,banana,0.57,food,26,shape
8,,yellow,chair,0.31,furniture,27,color
