workerid,firstutterance,predicate,noun,response,nounclass,slide_number,class,test1,dialect,test3,lived,language,enjoyment,gender,age,describe,comments,years,proficiency,otherDialect,asses,test2,education,dominantLanguage,homeLanguage,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.time_in_minutes
0,,square,apple,0.97,food,13,shape,correct,gulf,incorrect,both,,0,Male,28,arabic-english,no,never,intermediate,,Yes,incorrect,1,english,english,Windows,800,1280,Chrome,37YYO3NWHDLPA4QAA9J8BGXEGA0CC2,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:26:38 PDT 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:26:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=37YYO3NWHDLPA4QAA9J8BGXEGA0CC2,3W92K5RLWVD3XCLODIW7CLBHLAIV5F,0,Approved,Tue Mar 12 11:04:37 PDT 2019,Mon Mar 11 18:21:50 PDT 2019,Mon Mar 11 18:24:37 PDT 2019,Tue Mar 12 11:05:33 PDT 2019,,,,,[],2.3610166666666665
0,,good,tomato,0.89,food,14,quality,correct,gulf,incorrect,both,,0,Male,28,arabic-english,no,never,intermediate,,Yes,incorrect,1,english,english,Windows,800,1280,Chrome,37YYO3NWHDLPA4QAA9J8BGXEGA0CC2,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:26:38 PDT 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:26:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=37YYO3NWHDLPA4QAA9J8BGXEGA0CC2,3W92K5RLWVD3XCLODIW7CLBHLAIV5F,0,Approved,Tue Mar 12 11:04:37 PDT 2019,Mon Mar 11 18:21:50 PDT 2019,Mon Mar 11 18:24:37 PDT 2019,Tue Mar 12 11:05:33 PDT 2019,,,,,[],2.3610166666666665
0,,long,banana,0.66,food,15,size,correct,gulf,incorrect,both,,0,Male,28,arabic-english,no,never,intermediate,,Yes,incorrect,1,english,english,Windows,800,1280,Chrome,37YYO3NWHDLPA4QAA9J8BGXEGA0CC2,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:26:38 PDT 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:26:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=37YYO3NWHDLPA4QAA9J8BGXEGA0CC2,3W92K5RLWVD3XCLODIW7CLBHLAIV5F,0,Approved,Tue Mar 12 11:04:37 PDT 2019,Mon Mar 11 18:21:50 PDT 2019,Mon Mar 11 18:24:37 PDT 2019,Tue Mar 12 11:05:33 PDT 2019,,,,,[],2.3610166666666665
0,ليس,red,TV,0.21,furniture,16,color,correct,gulf,incorrect,both,,0,Male,28,arabic-english,no,never,intermediate,,Yes,incorrect,1,english,english,Windows,800,1280,Chrome,37YYO3NWHDLPA4QAA9J8BGXEGA0CC2,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:26:38 PDT 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:26:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=37YYO3NWHDLPA4QAA9J8BGXEGA0CC2,3W92K5RLWVD3XCLODIW7CLBHLAIV5F,0,Approved,Tue Mar 12 11:04:37 PDT 2019,Mon Mar 11 18:21:50 PDT 2019,Mon Mar 11 18:24:37 PDT 2019,Tue Mar 12 11:05:33 PDT 2019,,,,,[],2.3610166666666665
0,ليس,small,desk,0.68,furniture,17,size,correct,gulf,incorrect,both,,0,Male,28,arabic-english,no,never,intermediate,,Yes,incorrect,1,english,english,Windows,800,1280,Chrome,37YYO3NWHDLPA4QAA9J8BGXEGA0CC2,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:26:38 PDT 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:26:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=37YYO3NWHDLPA4QAA9J8BGXEGA0CC2,3W92K5RLWVD3XCLODIW7CLBHLAIV5F,0,Approved,Tue Mar 12 11:04:37 PDT 2019,Mon Mar 11 18:21:50 PDT 2019,Mon Mar 11 18:24:37 PDT 2019,Tue Mar 12 11:05:33 PDT 2019,,,,,[],2.3610166666666665
0,ليس,plastic,chair,0.67,furniture,18,material,correct,gulf,incorrect,both,,0,Male,28,arabic-english,no,never,intermediate,,Yes,incorrect,1,english,english,Windows,800,1280,Chrome,37YYO3NWHDLPA4QAA9J8BGXEGA0CC2,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:26:38 PDT 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:26:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=37YYO3NWHDLPA4QAA9J8BGXEGA0CC2,3W92K5RLWVD3XCLODIW7CLBHLAIV5F,0,Approved,Tue Mar 12 11:04:37 PDT 2019,Mon Mar 11 18:21:50 PDT 2019,Mon Mar 11 18:24:37 PDT 2019,Tue Mar 12 11:05:33 PDT 2019,,,,,[],2.3610166666666665
0,ليست,blue,tomato,0.63,food,19,color,correct,gulf,incorrect,both,,0,Male,28,arabic-english,no,never,intermediate,,Yes,incorrect,1,english,english,Windows,800,1280,Chrome,37YYO3NWHDLPA4QAA9J8BGXEGA0CC2,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:26:38 PDT 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:26:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=37YYO3NWHDLPA4QAA9J8BGXEGA0CC2,3W92K5RLWVD3XCLODIW7CLBHLAIV5F,0,Approved,Tue Mar 12 11:04:37 PDT 2019,Mon Mar 11 18:21:50 PDT 2019,Mon Mar 11 18:24:37 PDT 2019,Tue Mar 12 11:05:33 PDT 2019,,,,,[],2.3610166666666665
0,,bad,banana,0.82,food,20,quality,correct,gulf,incorrect,both,,0,Male,28,arabic-english,no,never,intermediate,,Yes,incorrect,1,english,english,Windows,800,1280,Chrome,37YYO3NWHDLPA4QAA9J8BGXEGA0CC2,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:26:38 PDT 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:26:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=37YYO3NWHDLPA4QAA9J8BGXEGA0CC2,3W92K5RLWVD3XCLODIW7CLBHLAIV5F,0,Approved,Tue Mar 12 11:04:37 PDT 2019,Mon Mar 11 18:21:50 PDT 2019,Mon Mar 11 18:24:37 PDT 2019,Tue Mar 12 11:05:33 PDT 2019,,,,,[],2.3610166666666665
0,,brown,tomato,0.85,food,21,color,correct,gulf,incorrect,both,,0,Male,28,arabic-english,no,never,intermediate,,Yes,incorrect,1,english,english,Windows,800,1280,Chrome,37YYO3NWHDLPA4QAA9J8BGXEGA0CC2,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:26:38 PDT 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:26:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=37YYO3NWHDLPA4QAA9J8BGXEGA0CC2,3W92K5RLWVD3XCLODIW7CLBHLAIV5F,0,Approved,Tue Mar 12 11:04:37 PDT 2019,Mon Mar 11 18:21:50 PDT 2019,Mon Mar 11 18:24:37 PDT 2019,Tue Mar 12 11:05:33 PDT 2019,,,,,[],2.3610166666666665
0,,smooth,tomato,0.8,food,22,texture,correct,gulf,incorrect,both,,0,Male,28,arabic-english,no,never,intermediate,,Yes,incorrect,1,english,english,Windows,800,1280,Chrome,37YYO3NWHDLPA4QAA9J8BGXEGA0CC2,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:26:38 PDT 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:26:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=37YYO3NWHDLPA4QAA9J8BGXEGA0CC2,3W92K5RLWVD3XCLODIW7CLBHLAIV5F,0,Approved,Tue Mar 12 11:04:37 PDT 2019,Mon Mar 11 18:21:50 PDT 2019,Mon Mar 11 18:24:37 PDT 2019,Tue Mar 12 11:05:33 PDT 2019,,,,,[],2.3610166666666665
0,ليست,hard,carrot,0.74,food,23,texture,correct,gulf,incorrect,both,,0,Male,28,arabic-english,no,never,intermediate,,Yes,incorrect,1,english,english,Windows,800,1280,Chrome,37YYO3NWHDLPA4QAA9J8BGXEGA0CC2,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:26:38 PDT 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:26:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=37YYO3NWHDLPA4QAA9J8BGXEGA0CC2,3W92K5RLWVD3XCLODIW7CLBHLAIV5F,0,Approved,Tue Mar 12 11:04:37 PDT 2019,Mon Mar 11 18:21:50 PDT 2019,Mon Mar 11 18:24:37 PDT 2019,Tue Mar 12 11:05:33 PDT 2019,,,,,[],2.3610166666666665
0,,round,TV,0.4,furniture,24,shape,correct,gulf,incorrect,both,,0,Male,28,arabic-english,no,never,intermediate,,Yes,incorrect,1,english,english,Windows,800,1280,Chrome,37YYO3NWHDLPA4QAA9J8BGXEGA0CC2,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:26:38 PDT 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:26:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=37YYO3NWHDLPA4QAA9J8BGXEGA0CC2,3W92K5RLWVD3XCLODIW7CLBHLAIV5F,0,Approved,Tue Mar 12 11:04:37 PDT 2019,Mon Mar 11 18:21:50 PDT 2019,Mon Mar 11 18:24:37 PDT 2019,Tue Mar 12 11:05:33 PDT 2019,,,,,[],2.3610166666666665
0,,yellow,TV,0.47,furniture,25,color,correct,gulf,incorrect,both,,0,Male,28,arabic-english,no,never,intermediate,,Yes,incorrect,1,english,english,Windows,800,1280,Chrome,37YYO3NWHDLPA4QAA9J8BGXEGA0CC2,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:26:38 PDT 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:26:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=37YYO3NWHDLPA4QAA9J8BGXEGA0CC2,3W92K5RLWVD3XCLODIW7CLBHLAIV5F,0,Approved,Tue Mar 12 11:04:37 PDT 2019,Mon Mar 11 18:21:50 PDT 2019,Mon Mar 11 18:24:37 PDT 2019,Tue Mar 12 11:05:33 PDT 2019,,,,,[],2.3610166666666665
0,ليست,big,apple,0.3,food,26,size,correct,gulf,incorrect,both,,0,Male,28,arabic-english,no,never,intermediate,,Yes,incorrect,1,english,english,Windows,800,1280,Chrome,37YYO3NWHDLPA4QAA9J8BGXEGA0CC2,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:26:38 PDT 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:26:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=37YYO3NWHDLPA4QAA9J8BGXEGA0CC2,3W92K5RLWVD3XCLODIW7CLBHLAIV5F,0,Approved,Tue Mar 12 11:04:37 PDT 2019,Mon Mar 11 18:21:50 PDT 2019,Mon Mar 11 18:24:37 PDT 2019,Tue Mar 12 11:05:33 PDT 2019,,,,,[],2.3610166666666665
0,,metal,tomato,0.54,food,27,material,correct,gulf,incorrect,both,,0,Male,28,arabic-english,no,never,intermediate,,Yes,incorrect,1,english,english,Windows,800,1280,Chrome,37YYO3NWHDLPA4QAA9J8BGXEGA0CC2,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:26:38 PDT 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:26:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=37YYO3NWHDLPA4QAA9J8BGXEGA0CC2,3W92K5RLWVD3XCLODIW7CLBHLAIV5F,0,Approved,Tue Mar 12 11:04:37 PDT 2019,Mon Mar 11 18:21:50 PDT 2019,Mon Mar 11 18:24:37 PDT 2019,Tue Mar 12 11:05:33 PDT 2019,,,,,[],2.3610166666666665
1,,green,tomato,0.42,food,3,color,incorrect,iraqi,correct,both,fdsf,0,Female,RSFGSD,english-arabic,No,1,advanced,sdgsd,NA,incorrect,1,other,other,Windows,864,1536,Chrome,37YYO3NWHDLPA4QAA9J8BGXEGA0CC2,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:26:38 PDT 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:26:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=37YYO3NWHDLPA4QAA9J8BGXEGA0CC2,32SVAV9L3G5GR9VMO4HI11ZKM7HA30,1,Approved,Wed Mar 13 05:02:48 PDT 2019,Tue Mar 12 12:21:33 PDT 2019,Tue Mar 12 12:22:48 PDT 2019,Wed Mar 13 05:03:34 PDT 2019,,,,,[],1.11725
1,,hard,chair,0.56,furniture,4,texture,incorrect,iraqi,correct,both,fdsf,0,Female,RSFGSD,english-arabic,No,1,advanced,sdgsd,NA,incorrect,1,other,other,Windows,864,1536,Chrome,37YYO3NWHDLPA4QAA9J8BGXEGA0CC2,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:26:38 PDT 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:26:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=37YYO3NWHDLPA4QAA9J8BGXEGA0CC2,32SVAV9L3G5GR9VMO4HI11ZKM7HA30,1,Approved,Wed Mar 13 05:02:48 PDT 2019,Tue Mar 12 12:21:33 PDT 2019,Tue Mar 12 12:22:48 PDT 2019,Wed Mar 13 05:03:34 PDT 2019,,,,,[],1.11725
1,,brown,couch,0.44,furniture,5,color,incorrect,iraqi,correct,both,fdsf,0,Female,RSFGSD,english-arabic,No,1,advanced,sdgsd,NA,incorrect,1,other,other,Windows,864,1536,Chrome,37YYO3NWHDLPA4QAA9J8BGXEGA0CC2,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:26:38 PDT 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:26:38 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=37YYO3NWHDLPA4QAA9J8BGXEGA0CC2,32SVAV9L3G5GR9VMO4HI11ZKM7HA30,1,Approved,Wed Mar 13 05:02:48 PDT 2019,Tue Mar 12 12:21:33 PDT 2019,Tue Mar 12 12:22:48 PDT 2019,Wed Mar 13 05:03:34 PDT 2019,,,,,[],1.11725
