workerid,firstutterance,predicate,noun,response,nounclass,slide_number,class
4,,bad,chair,0.03,furniture,6,quality
4,,wooden,TV,0.93,furniture,7,material
4,ليس,rotten,desk,0.02,furniture,8,age
4,ليس,red,desk,0.94,furniture,9,color
4,ليس,round,chair,0.89,furniture,10,shape
4,ليس,soft,TV,0.72,furniture,11,texture
4,,blue,apple,0.92,food,12,color
4,,smooth,fan,0.44,furniture,13,texture
4,,yellow,fan,0.95,furniture,14,color
4,ليس,short,desk,0.04,furniture,15,size
4,ليست,big,couch,0.07,furniture,16,size
4,ليست,good,banana,0.09,food,17,quality
4,,fresh,banana,0.38,food,18,age
4,,old,couch,0.11,furniture,19,age
4,,green,couch,0.93,furniture,20,color
4,,square,cheese,0.96,food,21,shape
4,ليس,small,chair,0.08,furniture,22,size
4,ليست,brown,fan,0.94,furniture,23,color
4,,plastic,banana,0.92,food,24,material
4,,huge,desk,0.12,furniture,25,size
4,ليست,new,apple,0.09,food,26,age
4,ليست,purple,fan,0.88,furniture,27,color
5,,red,tomato,0.25,food,3,color
5,ليست,old,fan,0.48,furniture,4,age
5,ليست,metal,couch,0.23,furniture,5,material
5,ليست,long,apple,0.57,food,6,size
5,ليست,new,carrot,0.74,food,7,age
5,,soft,couch,0.39,furniture,8,texture
5,ليس,plastic,cheese,0.54,food,9,material
5,ليست,blue,couch,0.39,furniture,10,color
5,ليست,hard,banana,0.53,food,11,texture
5,,short,apple,0.4,food,12,size
5,ليس,huge,cheese,0.7,food,13,size
5,ليست,fresh,carrot,0.48,food,14,age
5,,square,banana,0.39,food,15,shape
5,ليست,round,tomato,0.58,food,16,shape
5,ليس,green,chair,0.33,furniture,17,color
5,ليست,good,banana,0.48,food,18,quality
5,ليست,brown,apple,0.59,food,19,color
5,,big,carrot,0.64,food,20,size
5,,purple,chair,0.42,furniture,21,color
5,,yellow,fan,0.86,furniture,22,color
5,ليست,bad,banana,0.45,food,23,quality
5,ليس,small,TV,0.61,furniture,24,size
5,,smooth,chair,0.23,furniture,25,texture
5,,wooden,tomato,0.63,food,26,material
5,ليست,rotten,carrot,0.39,food,27,age
6,,new,tomato,0.57,food,3,age
6,,bad,tomato,0.63,food,4,quality
6,,huge,banana,0.49,food,5,size
6,,red,fan,0.93,furniture,6,color
6,ليست,green,couch,0.6,furniture,7,color
6,ليست,soft,tomato,0.64,food,8,texture
6,,small,carrot,0.53,food,9,size
6,ليس,big,desk,0.7,furniture,10,size
6,ليست,blue,carrot,0.59,food,11,color
6,,good,fan,0.76,furniture,12,quality
6,,wooden,chair,0.52,furniture,13,material
6,ليست,brown,apple,0.72,food,14,color
6,ليست,hard,couch,0.72,furniture,15,texture
6,ليست,yellow,couch,0.87,furniture,16,color
6,,smooth,cheese,0.66,food,17,texture
6,ليس,long,TV,0.69,furniture,18,size
6,,fresh,chair,0.47,furniture,19,age
6,,plastic,tomato,0.65,food,20,material
6,,short,carrot,0.61,food,21,size
6,,rotten,tomato,0.68,food,22,age
6,,old,banana,0.64,food,23,age
6,,round,cheese,0.62,food,24,shape
6,,purple,chair,0.65,furniture,25,color
6,,square,banana,0.57,food,26,shape
6,ليست,metal,banana,0.44,food,27,material
7,,soft,banana,0.45,food,3,texture
7,,long,desk,0.66,furniture,4,size
7,,purple,banana,0.31,food,5,color
7,ليست,old,fan,0.77,furniture,6,age
7,ليست,hard,fan,0.75,furniture,7,texture
7,,bad,desk,0.73,furniture,8,quality
7,,metal,carrot,0.45,food,9,material
7,,rotten,banana,0.64,food,10,age
7,ليس,green,chair,0.73,furniture,11,color
7,,brown,desk,0.82,furniture,12,color
7,,short,carrot,0.61,food,13,size
7,ليس,new,desk,0.78,furniture,14,age
7,ليس,wooden,TV,0.26,furniture,15,material
7,,plastic,banana,0.88,food,16,material
7,ليست,good,banana,0.53,food,17,quality
7,,red,cheese,0.76,food,18,color
7,,fresh,banana,0.8,food,19,age
7,ليس,smooth,cheese,0.34,food,20,texture
7,ليست,big,tomato,0.68,food,21,size
7,ليست,round,carrot,0.79,food,22,shape
7,ليست,blue,banana,0.37,food,23,color
7,ليست,huge,tomato,0.77,food,24,size
7,ليست,square,apple,0.35,food,25,shape
7,ليست,small,carrot,0.66,food,26,size
7,,yellow,fan,0.42,furniture,27,color
8,,small,carrot,0.46,food,3,size
8,ليست,plastic,couch,0.5,furniture,4,material
8,,new,banana,0.56,food,5,age
8,,rotten,tomato,0.58,food,6,age
8,ليست,huge,banana,0.76,food,7,size
8,,wooden,carrot,0.43,food,8,material
8,,blue,fan,0.67,furniture,9,color
8,,hard,chair,0.75,furniture,10,texture
8,ليست,metal,carrot,0.29,food,11,material
8,ليست,smooth,apple,0.78,food,12,texture
8,ليس,red,TV,0.71,furniture,13,color
8,,fresh,carrot,0.52,food,14,age
8,ليست,green,tomato,0.64,food,15,color
8,ليست,brown,fan,0.22,furniture,16,color
8,ليست,yellow,carrot,0.66,food,17,color
8,,round,tomato,0.68,food,18,shape
8,,square,couch,0.57,furniture,19,shape
8,ليس,bad,desk,0.16,furniture,20,quality
8,ليس,soft,desk,0.64,furniture,21,texture
8,ليست,long,banana,0.64,food,22,size
8,ليست,old,apple,0.78,food,23,age
8,ليس,big,chair,0.21,furniture,24,size
8,,good,fan,0.65,furniture,25,quality
8,,short,TV,0.64,furniture,26,size
8,ليست,purple,couch,0.96,furniture,27,color
