workerid,noun,gender,nounclass,slide_number,predicate2,predicate1,class2,response,class1,language,enjoyment,gender,age,comments,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.time_in_minutes
0,TV,masculine,furniture,15,square,wooden,shape,0.08,material,United States,2,Female,35,A1EOVMNNT8Q370,Yes,2,Windows,1080,1920,Chrome,35XW21VSVG9YKP9CK827T4RJURVLSO,3EETFKUFD01RNQA1LC1NI1JX04BF6A,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.40,Mon Jan 21 14:39:19 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Feb 20 14:39:19 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=35XW21VSVG9YKP9CK827T4RJURVLSO,3GFK2QRXXADGC1LT3S13YNUVLCPW5A,0,Approved,Tue Jan 22 07:26:52 PST 2019,Mon Jan 21 14:45:38 PST 2019,Mon Jan 21 14:46:52 PST 2019,Tue Jan 22 07:26:54 PST 2019,,,,,[],1.1716
0,cheese,masculine,food,16,fresh,square,age,0.87,shape,United States,2,Female,35,A1EOVMNNT8Q370,Yes,2,Windows,1080,1920,Chrome,35XW21VSVG9YKP9CK827T4RJURVLSO,3EETFKUFD01RNQA1LC1NI1JX04BF6A,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.40,Mon Jan 21 14:39:19 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Feb 20 14:39:19 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=35XW21VSVG9YKP9CK827T4RJURVLSO,3GFK2QRXXADGC1LT3S13YNUVLCPW5A,0,Approved,Tue Jan 22 07:26:52 PST 2019,Mon Jan 21 14:45:38 PST 2019,Mon Jan 21 14:46:52 PST 2019,Tue Jan 22 07:26:54 PST 2019,,,,,[],1.1716
0,TV,masculine,furniture,17,blue,round,color,0.72,shape,United States,2,Female,35,A1EOVMNNT8Q370,Yes,2,Windows,1080,1920,Chrome,35XW21VSVG9YKP9CK827T4RJURVLSO,3EETFKUFD01RNQA1LC1NI1JX04BF6A,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.40,Mon Jan 21 14:39:19 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Feb 20 14:39:19 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=35XW21VSVG9YKP9CK827T4RJURVLSO,3GFK2QRXXADGC1LT3S13YNUVLCPW5A,0,Approved,Tue Jan 22 07:26:52 PST 2019,Mon Jan 21 14:45:38 PST 2019,Mon Jan 21 14:46:52 PST 2019,Tue Jan 22 07:26:54 PST 2019,,,,,[],1.1716
0,desk,masculine,furniture,18,yellow,fresh,color,0.49,age,United States,2,Female,35,A1EOVMNNT8Q370,Yes,2,Windows,1080,1920,Chrome,35XW21VSVG9YKP9CK827T4RJURVLSO,3EETFKUFD01RNQA1LC1NI1JX04BF6A,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.40,Mon Jan 21 14:39:19 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Feb 20 14:39:19 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=35XW21VSVG9YKP9CK827T4RJURVLSO,3GFK2QRXXADGC1LT3S13YNUVLCPW5A,0,Approved,Tue Jan 22 07:26:52 PST 2019,Mon Jan 21 14:45:38 PST 2019,Mon Jan 21 14:46:52 PST 2019,Tue Jan 22 07:26:54 PST 2019,,,,,[],1.1716
0,desk,masculine,furniture,19,old,purple,age,0.7,color,United States,2,Female,35,A1EOVMNNT8Q370,Yes,2,Windows,1080,1920,Chrome,35XW21VSVG9YKP9CK827T4RJURVLSO,3EETFKUFD01RNQA1LC1NI1JX04BF6A,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.40,Mon Jan 21 14:39:19 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Feb 20 14:39:19 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=35XW21VSVG9YKP9CK827T4RJURVLSO,3GFK2QRXXADGC1LT3S13YNUVLCPW5A,0,Approved,Tue Jan 22 07:26:52 PST 2019,Mon Jan 21 14:45:38 PST 2019,Mon Jan 21 14:46:52 PST 2019,Tue Jan 22 07:26:54 PST 2019,,,,,[],1.1716
0,fan,feminine,furniture,20,wooden,purple,material,0.07,color,United States,2,Female,35,A1EOVMNNT8Q370,Yes,2,Windows,1080,1920,Chrome,35XW21VSVG9YKP9CK827T4RJURVLSO,3EETFKUFD01RNQA1LC1NI1JX04BF6A,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.40,Mon Jan 21 14:39:19 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Feb 20 14:39:19 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=35XW21VSVG9YKP9CK827T4RJURVLSO,3GFK2QRXXADGC1LT3S13YNUVLCPW5A,0,Approved,Tue Jan 22 07:26:52 PST 2019,Mon Jan 21 14:45:38 PST 2019,Mon Jan 21 14:46:52 PST 2019,Tue Jan 22 07:26:54 PST 2019,,,,,[],1.1716
0,TV,masculine,furniture,21,brown,old,color,0.33,age,United States,2,Female,35,A1EOVMNNT8Q370,Yes,2,Windows,1080,1920,Chrome,35XW21VSVG9YKP9CK827T4RJURVLSO,3EETFKUFD01RNQA1LC1NI1JX04BF6A,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.40,Mon Jan 21 14:39:19 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Feb 20 14:39:19 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=35XW21VSVG9YKP9CK827T4RJURVLSO,3GFK2QRXXADGC1LT3S13YNUVLCPW5A,0,Approved,Tue Jan 22 07:26:52 PST 2019,Mon Jan 21 14:45:38 PST 2019,Mon Jan 21 14:46:52 PST 2019,Tue Jan 22 07:26:54 PST 2019,,,,,[],1.1716
0,chair,masculine,furniture,22,huge,rotten,size,0.71,age,United States,2,Female,35,A1EOVMNNT8Q370,Yes,2,Windows,1080,1920,Chrome,35XW21VSVG9YKP9CK827T4RJURVLSO,3EETFKUFD01RNQA1LC1NI1JX04BF6A,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.40,Mon Jan 21 14:39:19 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Feb 20 14:39:19 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=35XW21VSVG9YKP9CK827T4RJURVLSO,3GFK2QRXXADGC1LT3S13YNUVLCPW5A,0,Approved,Tue Jan 22 07:26:52 PST 2019,Mon Jan 21 14:45:38 PST 2019,Mon Jan 21 14:46:52 PST 2019,Tue Jan 22 07:26:54 PST 2019,,,,,[],1.1716
0,desk,masculine,furniture,23,purple,wooden,color,0.88,material,United States,2,Female,35,A1EOVMNNT8Q370,Yes,2,Windows,1080,1920,Chrome,35XW21VSVG9YKP9CK827T4RJURVLSO,3EETFKUFD01RNQA1LC1NI1JX04BF6A,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.40,Mon Jan 21 14:39:19 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Feb 20 14:39:19 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=35XW21VSVG9YKP9CK827T4RJURVLSO,3GFK2QRXXADGC1LT3S13YNUVLCPW5A,0,Approved,Tue Jan 22 07:26:52 PST 2019,Mon Jan 21 14:45:38 PST 2019,Mon Jan 21 14:46:52 PST 2019,Tue Jan 22 07:26:54 PST 2019,,,,,[],1.1716
0,TV,masculine,furniture,24,old,plastic,age,0.56,material,United States,2,Female,35,A1EOVMNNT8Q370,Yes,2,Windows,1080,1920,Chrome,35XW21VSVG9YKP9CK827T4RJURVLSO,3EETFKUFD01RNQA1LC1NI1JX04BF6A,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.40,Mon Jan 21 14:39:19 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Feb 20 14:39:19 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=35XW21VSVG9YKP9CK827T4RJURVLSO,3GFK2QRXXADGC1LT3S13YNUVLCPW5A,0,Approved,Tue Jan 22 07:26:52 PST 2019,Mon Jan 21 14:45:38 PST 2019,Mon Jan 21 14:46:52 PST 2019,Tue Jan 22 07:26:54 PST 2019,,,,,[],1.1716
0,fan,feminine,furniture,25,blue,hard,color,0.36,texture,United States,2,Female,35,A1EOVMNNT8Q370,Yes,2,Windows,1080,1920,Chrome,35XW21VSVG9YKP9CK827T4RJURVLSO,3EETFKUFD01RNQA1LC1NI1JX04BF6A,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.40,Mon Jan 21 14:39:19 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Feb 20 14:39:19 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=35XW21VSVG9YKP9CK827T4RJURVLSO,3GFK2QRXXADGC1LT3S13YNUVLCPW5A,0,Approved,Tue Jan 22 07:26:52 PST 2019,Mon Jan 21 14:45:38 PST 2019,Mon Jan 21 14:46:52 PST 2019,Tue Jan 22 07:26:54 PST 2019,,,,,[],1.1716
0,TV,masculine,furniture,26,bad,wooden,quality,0.62,material,United States,2,Female,35,A1EOVMNNT8Q370,Yes,2,Windows,1080,1920,Chrome,35XW21VSVG9YKP9CK827T4RJURVLSO,3EETFKUFD01RNQA1LC1NI1JX04BF6A,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.40,Mon Jan 21 14:39:19 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Feb 20 14:39:19 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=35XW21VSVG9YKP9CK827T4RJURVLSO,3GFK2QRXXADGC1LT3S13YNUVLCPW5A,0,Approved,Tue Jan 22 07:26:52 PST 2019,Mon Jan 21 14:45:38 PST 2019,Mon Jan 21 14:46:52 PST 2019,Tue Jan 22 07:26:54 PST 2019,,,,,[],1.1716
0,carrot,feminine,food,27,long,plastic,size,0.51,material,United States,2,Female,35,A1EOVMNNT8Q370,Yes,2,Windows,1080,1920,Chrome,35XW21VSVG9YKP9CK827T4RJURVLSO,3EETFKUFD01RNQA1LC1NI1JX04BF6A,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.40,Mon Jan 21 14:39:19 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Feb 20 14:39:19 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=35XW21VSVG9YKP9CK827T4RJURVLSO,3GFK2QRXXADGC1LT3S13YNUVLCPW5A,0,Approved,Tue Jan 22 07:26:52 PST 2019,Mon Jan 21 14:45:38 PST 2019,Mon Jan 21 14:46:52 PST 2019,Tue Jan 22 07:26:54 PST 2019,,,,,[],1.1716
0,apple,feminine,food,28,bad,old,quality,0.75,age,United States,2,Female,35,A1EOVMNNT8Q370,Yes,2,Windows,1080,1920,Chrome,35XW21VSVG9YKP9CK827T4RJURVLSO,3EETFKUFD01RNQA1LC1NI1JX04BF6A,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.40,Mon Jan 21 14:39:19 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Feb 20 14:39:19 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=35XW21VSVG9YKP9CK827T4RJURVLSO,3GFK2QRXXADGC1LT3S13YNUVLCPW5A,0,Approved,Tue Jan 22 07:26:52 PST 2019,Mon Jan 21 14:45:38 PST 2019,Mon Jan 21 14:46:52 PST 2019,Tue Jan 22 07:26:54 PST 2019,,,,,[],1.1716
1,apple,feminine,food,3,new,round,age,0.45,shape,,-1,,,,NA,-1,Windows,1080,2560,Chrome,35XW21VSVG9YKP9CK827T4RJURVLSO,3EETFKUFD01RNQA1LC1NI1JX04BF6A,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.40,Mon Jan 21 14:39:19 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Feb 20 14:39:19 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=35XW21VSVG9YKP9CK827T4RJURVLSO,3AMW0RGHOEYUIHUYV6JU0AMLJ0MPNY,1,Approved,Tue Jan 22 07:28:37 PST 2019,Mon Jan 21 14:41:19 PST 2019,Mon Jan 21 14:48:37 PST 2019,Tue Jan 22 07:28:54 PST 2019,,,,,[],7.2213
1,apple,feminine,food,4,soft,red,texture,0.5,color,,-1,,,,NA,-1,Windows,1080,2560,Chrome,35XW21VSVG9YKP9CK827T4RJURVLSO,3EETFKUFD01RNQA1LC1NI1JX04BF6A,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.40,Mon Jan 21 14:39:19 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Feb 20 14:39:19 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=35XW21VSVG9YKP9CK827T4RJURVLSO,3AMW0RGHOEYUIHUYV6JU0AMLJ0MPNY,1,Approved,Tue Jan 22 07:28:37 PST 2019,Mon Jan 21 14:41:19 PST 2019,Mon Jan 21 14:48:37 PST 2019,Tue Jan 22 07:28:54 PST 2019,,,,,[],7.2213
1,tomato,feminine,food,5,small,brown,size,0.31,color,,-1,,,,NA,-1,Windows,1080,2560,Chrome,35XW21VSVG9YKP9CK827T4RJURVLSO,3EETFKUFD01RNQA1LC1NI1JX04BF6A,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.40,Mon Jan 21 14:39:19 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Feb 20 14:39:19 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=35XW21VSVG9YKP9CK827T4RJURVLSO,3AMW0RGHOEYUIHUYV6JU0AMLJ0MPNY,1,Approved,Tue Jan 22 07:28:37 PST 2019,Mon Jan 21 14:41:19 PST 2019,Mon Jan 21 14:48:37 PST 2019,Tue Jan 22 07:28:54 PST 2019,,,,,[],7.2213
1,cheese,masculine,food,6,good,fresh,quality,0.58,age,,-1,,,,NA,-1,Windows,1080,2560,Chrome,35XW21VSVG9YKP9CK827T4RJURVLSO,3EETFKUFD01RNQA1LC1NI1JX04BF6A,عبارات عربية وصفية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.40,Mon Jan 21 14:39:19 PST 2019,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Feb 20 14:39:19 PST 2019,https://requester.mturk.com/mturk/manageHIT?HITId=35XW21VSVG9YKP9CK827T4RJURVLSO,3AMW0RGHOEYUIHUYV6JU0AMLJ0MPNY,1,Approved,Tue Jan 22 07:28:37 PST 2019,Mon Jan 21 14:41:19 PST 2019,Mon Jan 21 14:48:37 PST 2019,Tue Jan 22 07:28:54 PST 2019,,,,,[],7.2213
