workerid,firstutterance,predicate,noun,response,nounclass,slide_number,class
3,ليست,round,apple,0.71,food,22,shape
3,,metal,carrot,0.8,food,23,material
3,ليس,square,cheese,0.75,food,24,shape
3,ليست,plastic,apple,0.62,food,25,material
3,ليس,blue,cheese,0.43,food,26,color
3,,long,carrot,0.72,food,27,size
4,,big,banana,0.6,food,3,size
4,,round,cheese,0.58,food,4,shape
4,,square,fan,0.39,furniture,5,shape
4,,new,banana,0.58,food,6,age
4,ليس,short,chair,0.64,furniture,7,size
4,,yellow,chair,0.24,furniture,8,color
4,ليس,green,cheese,0.16,food,9,color
4,ليست,soft,couch,0.08,furniture,10,texture
4,ليس,huge,chair,0.22,furniture,11,size
4,ليست,good,banana,0.55,food,12,quality
4,,rotten,TV,0.48,furniture,13,age
4,ليست,old,couch,0.31,furniture,14,age
4,,long,apple,0.38,food,15,size
4,ليست,bad,banana,0.44,food,16,quality
4,,metal,tomato,0.54,food,17,material
4,,hard,banana,0.58,food,18,texture
4,ليست,purple,tomato,0.78,food,19,color
4,ليس,smooth,desk,0.85,furniture,20,texture
4,,small,TV,0.34,furniture,21,size
4,,blue,couch,0.93,furniture,22,color
4,,wooden,carrot,0.4,food,23,material
4,,red,chair,0.38,furniture,24,color
4,,fresh,chair,0.51,furniture,25,age
4,ليست,plastic,fan,0.69,furniture,26,material
4,ليس,brown,cheese,0.68,food,27,color
5,ليس,small,TV,0.16,furniture,3,size
5,,brown,chair,0.44,furniture,4,color
5,ليست,soft,banana,0.29,food,5,texture
5,,green,tomato,0.38,food,6,color
5,ليس,purple,chair,0.32,furniture,7,color
5,,new,apple,0.26,food,8,age
5,ليس,rotten,desk,0.32,furniture,9,age
5,ليست,plastic,banana,0.31,food,10,material
5,,yellow,cheese,0.6,food,11,color
5,ليست,smooth,fan,0.64,furniture,12,texture
5,,fresh,carrot,0.64,food,13,age
5,,metal,desk,0.64,furniture,14,material
5,,long,couch,0.39,furniture,15,size
5,,huge,apple,0.45,food,16,size
5,ليست,wooden,tomato,0.52,food,17,material
5,,blue,couch,0.51,furniture,18,color
5,ليس,old,chair,0.4,furniture,19,age
5,ليس,bad,chair,0.53,furniture,20,quality
5,ليس,big,TV,0.57,furniture,21,size
5,ليست,good,couch,0.64,furniture,22,quality
5,,round,chair,0.63,furniture,23,shape
5,ليس,short,chair,0.26,furniture,24,size
5,,red,apple,0.62,food,25,color
5,ليست,square,tomato,0.48,food,26,shape
5,,hard,chair,0.6,furniture,27,texture
6,ليست,red,apple,0.88,food,3,color
6,ليست,rotten,fan,1,furniture,4,age
6,,purple,banana,1,food,5,color
6,ليس,huge,desk,0.19,furniture,6,size
6,ليس,new,cheese,0.58,food,7,age
6,ليست,fresh,apple,0.73,food,8,age
6,,plastic,apple,1,food,9,material
6,,smooth,TV,0.31,furniture,10,texture
6,,round,couch,1,furniture,11,shape
6,,old,couch,0.27,furniture,12,age
6,,yellow,carrot,0.93,food,13,color
6,ليست,metal,banana,0.99,food,14,material
6,,square,desk,0.96,furniture,15,shape
6,,good,cheese,0.05,food,16,quality
6,ليست,green,fan,0.96,furniture,17,color
6,ليست,big,couch,0.09,furniture,18,size
6,,soft,couch,0.45,furniture,19,texture
6,ليست,long,carrot,0.18,food,20,size
6,ليست,brown,apple,0.95,food,21,color
6,ليس,short,TV,0.14,furniture,22,size
6,,wooden,desk,0.97,furniture,23,material
6,ليس,hard,TV,0.71,furniture,24,texture
6,ليست,bad,banana,0.04,food,25,quality
6,ليست,small,couch,0.19,furniture,26,size
6,ليست,blue,tomato,0.96,food,27,color
7,ليست,round,apple,0.85,food,3,shape
7,ليست,red,tomato,0.03,food,4,color
7,ليست,blue,tomato,0.92,food,5,color
7,,yellow,tomato,0.97,food,6,color
7,ليست,fresh,apple,0.96,food,7,age
7,,bad,carrot,0.25,food,8,quality
7,,green,banana,0.97,food,9,color
7,,square,banana,0.83,food,10,shape
7,ليست,plastic,tomato,0.73,food,11,material
7,,metal,TV,0.17,furniture,12,material
7,,new,desk,0.75,furniture,13,age
7,ليس,hard,chair,0.11,furniture,14,texture
7,ليست,soft,fan,0.65,furniture,15,texture
7,ليست,purple,carrot,0.19,food,16,color
7,,good,banana,0.65,food,17,quality
7,,rotten,cheese,0.18,food,18,age
7,,old,tomato,0.62,food,19,age
7,,huge,banana,0.69,food,20,size
7,ليست,smooth,couch,0.73,furniture,21,texture
7,,brown,desk,0.83,furniture,22,color
7,ليس,big,TV,0.84,furniture,23,size
7,ليست,small,couch,0.8,furniture,24,size
7,ليس,wooden,desk,0.14,furniture,25,material
7,ليست,long,couch,0.25,furniture,26,size
7,,short,couch,0.22,furniture,27,size
8,ليست,huge,apple,0.03,food,3,size
8,,brown,cheese,0.94,food,4,color
8,ليس,long,chair,0.04,furniture,5,size
8,ليست,green,apple,0.05,food,6,color
8,,hard,banana,0.03,food,7,texture
8,,big,fan,0.95,furniture,8,size
8,,smooth,cheese,0.95,food,9,texture
8,ليست,fresh,carrot,0.95,food,10,age
8,ليست,square,apple,0.04,food,11,shape
8,ليست,small,carrot,0.03,food,12,size
8,,rotten,couch,0.03,furniture,13,age
8,ليست,metal,couch,0.04,furniture,14,material
8,ليست,plastic,couch,0,furniture,15,material
8,ليست,new,fan,0.03,furniture,16,age
8,ليست,blue,carrot,0.01,food,17,color
8,ليس,good,chair,0.05,furniture,18,quality
8,,round,desk,0.06,furniture,19,shape
8,ليست,soft,fan,0.03,furniture,20,texture
8,ليست,bad,couch,0.02,furniture,21,quality
8,,old,carrot,0.02,food,22,age
8,,wooden,apple,0.02,food,23,material
8,,red,TV,0.04,furniture,24,color
8,,short,tomato,0.02,food,25,size
8,,yellow,chair,0.02,furniture,26,color
8,ليست,purple,banana,0.01,food,27,color
