workerid,firstutterance,predicate,noun,response,nounclass,slide_number,class
4,ليس,blue,desk,0.35,furniture,7,color
4,,smooth,cheese,0.58,food,8,texture
4,ليس,new,TV,0.58,furniture,9,age
4,ليس,purple,cheese,0.47,food,10,color
4,ليس,green,chair,0.63,furniture,11,color
4,ليست,old,fan,0.49,furniture,12,age
4,,metal,carrot,0.6,food,13,material
4,ليست,wooden,banana,0.47,food,14,material
4,ليست,small,banana,0.6,food,15,size
4,ليست,round,apple,0.45,food,16,shape
4,,red,carrot,0.64,food,17,color
4,ليست,soft,fan,0.55,furniture,18,texture
4,ليست,good,carrot,0.5,food,19,quality
4,,brown,chair,0.62,furniture,20,color
4,ليست,bad,couch,0.45,furniture,21,quality
4,ليست,fresh,carrot,0.56,food,22,age
4,ليست,hard,couch,0.44,furniture,23,texture
4,,yellow,banana,0.59,food,24,color
4,ليست,rotten,couch,0.5,furniture,25,age
4,,big,banana,0.6,food,26,size
4,,short,fan,0.44,furniture,27,size
5,ليست,long,fan,0.03,furniture,3,size
5,ليس,old,cheese,0.01,food,4,age
5,ليس,blue,cheese,0.97,food,5,color
5,ليس,wooden,cheese,1,food,6,material
5,ليس,short,desk,0.04,furniture,7,size
5,ليست,red,apple,0.97,food,8,color
5,,square,fan,0.98,furniture,9,shape
5,ليس,plastic,desk,0.96,furniture,10,material
5,,brown,banana,0.96,food,11,color
5,,good,chair,0.03,furniture,12,quality
5,ليس,rotten,cheese,0,food,13,age
5,,hard,cheese,0.02,food,14,texture
5,,metal,tomato,0.01,food,15,material
5,ليست,bad,fan,0.02,furniture,16,quality
5,ليست,big,tomato,0.02,food,17,size
5,ليست,yellow,fan,0.96,furniture,18,color
5,,purple,chair,0.95,furniture,19,color
5,,round,tomato,0.03,food,20,shape
5,,green,couch,0.97,furniture,21,color
5,ليست,smooth,banana,0.02,food,22,texture
5,ليست,huge,apple,0.01,food,23,size
5,,fresh,cheese,0.03,food,24,age
5,ليس,small,TV,0.01,furniture,25,size
5,ليس,new,chair,0.05,furniture,26,age
5,,soft,apple,0.02,food,27,texture
6,,good,carrot,1,food,3,quality
6,ليست,bad,tomato,0,food,4,quality
6,,brown,TV,0.99,furniture,5,color
6,ليس,plastic,desk,0,furniture,6,material
6,,purple,chair,0,furniture,7,color
6,ليس,rotten,chair,0,furniture,8,age
6,,smooth,fan,1,furniture,9,texture
6,ليس,metal,cheese,0,food,10,material
6,ليست,short,fan,0,furniture,11,size
6,,square,tomato,0,food,12,shape
6,,soft,couch,1,furniture,13,texture
6,,long,tomato,1,food,14,size
6,,yellow,apple,1,food,15,color
6,,small,tomato,0,food,16,size
6,,blue,carrot,0.04,food,17,color
6,ليس,green,TV,0.01,furniture,18,color
6,ليس,round,chair,0,furniture,19,shape
6,ليس,fresh,chair,1,furniture,20,age
6,,huge,chair,0,furniture,21,size
6,ليس,new,desk,1,furniture,22,age
6,ليس,old,cheese,0,food,23,age
6,,red,carrot,1,food,24,color
6,ليست,hard,tomato,1,food,25,texture
6,ليست,big,fan,0,furniture,26,size
6,ليس,wooden,cheese,0,food,27,material
7,ليس,blue,cheese,0.94,food,3,color
7,,brown,cheese,0.61,food,4,color
7,,soft,apple,0.59,food,5,texture
7,ليست,huge,fan,0.29,furniture,6,size
7,ليس,smooth,cheese,0.56,food,7,texture
7,,short,banana,0.66,food,8,size
7,,wooden,tomato,0.6,food,9,material
7,,rotten,apple,0.48,food,10,age
7,ليست,new,fan,0.57,furniture,11,age
7,ليست,square,banana,0.92,food,12,shape
7,,bad,desk,0.65,furniture,13,quality
7,,hard,carrot,0.18,food,14,texture
7,,green,apple,0.66,food,15,color
7,,small,apple,0.36,food,16,size
7,ليس,red,desk,0.64,furniture,17,color
7,,fresh,couch,0.47,furniture,18,age
7,,yellow,chair,0.72,furniture,19,color
7,ليس,good,cheese,0.36,food,20,quality
7,ليست,round,apple,0.74,food,21,shape
7,,big,apple,0.64,food,22,size
7,ليس,plastic,cheese,0.54,food,23,material
7,,old,couch,0.65,furniture,24,age
7,ليس,metal,cheese,0.7,food,25,material
7,,long,banana,0.66,food,26,size
7,,purple,desk,0.74,furniture,27,color
8,ليست,wooden,tomato,0.71,food,3,material
8,ليست,brown,tomato,0.74,food,4,color
8,ليس,round,TV,0.7,furniture,5,shape
8,,purple,couch,0.52,furniture,6,color
8,,huge,desk,0.9,furniture,7,size
8,,new,TV,0.3,furniture,8,age
8,,long,TV,0.62,furniture,9,size
8,,smooth,cheese,0.41,food,10,texture
8,ليست,good,tomato,0.66,food,11,quality
8,,soft,tomato,0.39,food,12,texture
8,ليس,bad,TV,0.67,furniture,13,quality
8,ليست,plastic,apple,0.5,food,14,material
8,,square,tomato,0.67,food,15,shape
8,,short,couch,0.76,furniture,16,size
8,ليس,blue,desk,0.67,furniture,17,color
8,ليست,rotten,fan,0.41,furniture,18,age
8,,big,couch,0.96,furniture,19,size
8,ليست,metal,carrot,0.68,food,20,material
8,,green,desk,0.47,furniture,21,color
8,,small,carrot,0.65,food,22,size
8,ليست,hard,tomato,0.77,food,23,texture
8,ليست,old,apple,0.47,food,24,age
8,ليس,red,desk,0.69,furniture,25,color
8,ليست,fresh,banana,0.56,food,26,age
8,ليست,yellow,tomato,0.73,food,27,color
